score,content,sentiment
5,PLN MOBILE Memang sangat membantu pelanggan ... JJJOOOSSS !!!!,Positif
5,Memudahkan tmbah daya,Positif
5,Pelayanan di lapangan nya mohon diperbaiki karena KWH saya eror karena sudah komplain 2x terima kasih,Positif
5,Sangat membantu mantap,Positif
5,Dengan adanya Pln mobile sangt membatu dan memudahkan segala urusaan perlistrikan.,Positif
5,Dengan aplikasi PLN Mobile sangat membantu pelanggan dan pelanggan mendapatkan informasi yang akurat dari aplikasi PLN mobile👍👍👍,Positif
5,Sangat memuaskan,Positif
5,Aplikasi top memudahkan pelanggaran untuk mengetahui tagihan listrik bulanan dan token,Positif
5,sangat membantu,Positif
5,Pelayanan gercep,Positif
5,Mantap pln mobile sangat bermanfaat.,Positif
5,terbaikkk,Positif
5,PLN MOBILE JANNN JOSSSS,Positif
5,Jaya terus PLN .,Positif
5,Aplikasi nya bagus dan mudah di mengerti.. PLN mobile mantap,Positif
5,Pln mobile .....josssss,Positif
5,Smakin mudah untuk melayani masyarakat hanya melalui aplikasi PLN mobile,Positif
5,Pln mobil semakin mantaab,Positif
5,Pelayanan pln sangat baik,Positif
5,Pln mobile yes the bast,Positif
5,pln mobile keren bangett dah..,Positif
5,Semua fitur pelayanan kelistrikan hanya dalam satu aplikasi... PLN Mobile terbaik 👍,Positif
5,"Makin Mudah Bertransaksi dan laporan baik Gangguan dan keluhan menggunakan PLN Mobile, Terima kasih PLN. #Terbaik",Positif
5,"Aplikasi nya sangat membantu, Aplikasi ini mudah digunakan dan memiliki tampilan yang modern, Aplikasi ini memberikan kemudahan dalam mengakses layanan PLN.",Positif
5,Dengan adanya aplikasi ini sangat menunjang pelayanan PLN semakin handal dan terbaik,Positif
5,"PLN Mobile sangat praktis dan efisien dan mestinya dimiliki setiap pelanggan. Pengecekan, pembelian token, tambah daya dan pelayanan lainnya",Positif
5,Aplikasi memudah kan .sangat membantu trimakasih.,Positif
5,Pln mobile mempermudah layanan pln,Positif
5,"Secara keseluruhan, PLN Mobile adalah aplikasi yang sangat berguna bagi pelanggan PLN. Aplikasi ini memudahkan pelanggan untuk mengelola kebutuhan listrik mereka dengan lebih mudah dan cepat.",Positif
5,"Keluhan pelanggan lebih mudah dan cepat tertangani, layanan makin oke",Positif
5,Membantu tambah daya,Positif
5,Sangat membantu,Positif
5,sangat bagus,Positif
5,sangat edukatif,Positif
5,MANTAB,Positif
5,Pelayanan PLN semakin lebih baik,Positif
5,PLN oke,Positif
5,Pln mobile ok,Positif
5,Trims,Positif
5,bagus,Positif
5,Layanan ok,Positif
5,Aplikasinya mudah di gunakan,Positif
5,Mantap Bagus,Positif
5,Mohon perbaikan pelayan petugas lapangan agar lebih cepat dan sat set,Positif
5,sangat membantu,Positif
5,Aplikasi yg sangat bagus kita kayak pln dalam genggaman pelanggan,Positif
5,Aplikasi sangat bagus,Positif
5,"Pakai aplikasi ini jadi mempermudah dalam menindaklanjuti permasalahan pelanggan, banyak informasi yg dibutuhkan pelanggan dan banyak promo diskonya. Tks",Positif
5,Aplikasi pln mobil memang terbaik dan mudah digunakan,Positif
5,sangat memudahkan yang sedang di perantauan jadi untuk isi di kampung lebih mudah,Positif
5,Promo tambah daya dari aplikasi ini benaran no tipu2...mantap banget,Positif
5,Layanan cepat dan memuaskan,Positif
5,PLN Mobile memang Bagus banget👍,Positif
5,Sangat membantu sekali terimakasih,Positif
5,Aplikasi pengaduan kendala listrik termudah,Positif
5,Aplikasi yg sangat bagus sangat memudahkan pelanggan pln,Positif
5,"Aplikasi yang memberi kemudahan buat pelanggan PLN untuk keperluan tentang LISTRIK. Laporan gangguan, penambahan daya, pasang baru, dll semuanya dimudahkan dgn Apk ini... Apalagi utk beli Token gampang dan biaya admin paling murah..... Sukses selalu buat PLN....🙏",Positif
5,Mantap,Positif
5,Pln mobile mantul,Positif
5,Mantap jiwa aplikasi nya memudahkan pengecekan tagihan listrik,Positif
5,Pln mobile emang ok,Positif
5,Sangat membantu dan praktis josss... Mantap ..Terima kasih PLN.,Positif
5,Dengan aflikasi pln mobile dapat mengetahui sampai tahap apa pengaduan listrik saya,Positif
5,sangat bagus,Positif
5,Respon cepat dan sangat memudahkan konsumen,Positif
5,Pln mobile oke banget,Positif
5,"Thks, promos 50% nya👍",Positif
5,Simpel👍,Positif
5,Ok membantu banget,Positif
5,"Aplikasi yg sangat membantu pengguna nya, juosss PLN",Positif
5,"Makin mantap PLN mobile,, segala urusan listrik jadi lebih mudah..",Positif
5,Mantap sangat membantu,Positif
5,Responnya top bgt👍👍👍,Positif
5,Pelayanan cepat terbaik 👍👍👍👍,Positif
5,"aplikasi nya membantu banget, banyak fitur yang membantu seperti info pemadaman, tagihan dan lain lain",Positif
5,Ol,Positif
5,"Pln mobile sangat bagus,beli pulsa lebih murah dan mudah",Positif
5,Sangan membAntu jossss,Positif
5,Okey,Positif
5,Aplikasinya bagus,Positif
5,"Aplikasi ini sangat amad membantu pelanggan,tanpa ribet dan bisa dgn cepat mengatasi keluhan pelanggan, terimakasih PLN",Positif
5,"Sangat mebantu untuk segala kegiatan pln yg lainya ,mempermudah pembayaran dan pengecekan semua data dr sisi pelanggan Maju terus pln mobile semoga lebih update lg ...",Positif
5,pelayanan pln cukup baik,Positif
5,👍,Positif
5,"rekomendasi banget, aplikasi gak ribet banyak membantu",Positif
5,"Aplikasi PLN Mobile membantu pelanggan dalam membeli pulsa, pengaduan padam, dan pelayanannya cepat.",Positif
5,Luarbiasa membantu,Positif
5,Sangat membantu,Positif
5,Aplikasi sangat berguna,Positif
5,"luar biasa, keren,pelayanan baik sekali 👏👏",Positif
5,Sangat baik,Positif
5,Aplikasi sangat bermanfaat bagi kami pelanggan untuk akses gangguan ke PLN. Mantap PLN mobile.,Positif
5,Terbaik,Positif
5,Memudakan tambah daya,Positif
5,Pelayanan sangat cepat dan sangat ramah untuk petugas nya. Terimakasih,Positif
5,"Ada marketplace kayak shopee, mantap pln mobile👍🏻👌🏻👌🏻",Positif
5,"Mantul,pelayanan Alhamdulillah gercep 💪🏻",Positif
5,PLN mantap,Positif
5,PLN Mobile satu aplikasi untuk semua Semua makin mudah dengan PLN Mobile,Positif
5,"Dengan adanya pln mobile semua pengaduan pelanggan semakin mudah untuk pengaduan listrik apabila ada gangguan d rumah kami ,tks pln mobile🙏🙏",Positif
5,Terima kasih pln mobile dgn adanya aplikasi ini mempermudah pelayanan,Positif
5,Terbaikkkkk.,Positif
5,"Aplikasi PLN mobile sangat membantu, mantap banget pokoknya",Positif
5,Mantull... Fitur makin lengkap. Terus tingkatkan..,Positif
5,"Dengan aplikasi ini kami jadi lebih mudah untuk lapora ganguan dan isi token, tidak perlu ke kantor PLN lagi.",Positif
5,Mantap pisan,Positif
5,Aplikasi ini sangat membantu dan berguna👍🏼👍🏼,Positif
5,PLN Mobile 👍🏻 semoga makin berkembang sehingga memudahkan pelanggan untuk mengurus masalah kelistrikan,Positif
5,"Keren sie beli token biaya adminnya murah, fiturnya lengkap , kalo bsa hadiah2 nya ditambah lg ya...yang bnyk agar kesempatan menang nya juga bnyk🤣",Positif
5,Mantap,Positif
5,Aplikasi yang sangat membantu untuk keperluan listrik dalam 1 aplikasi. Terimakasih,Positif
1,"Jika Kelistrikan Bapak² atau Ibu² Rusak,Khususnya MCB yg berada di dlm rumah,jangan sekali kali melakukan pemanggilan teknisi LISTRIQU,mayoritas teknisi nya pemain semua,tukang ngibul,..misalnya MCB 1 rusak,dibilang 2, udh gtu ngasih harga MCB kaga ngotak, harganya 3 kali lipat dari harga toko offical di online,mending manggil tukang listrik yg kita kenal. Kecuali rusak di MCB luar,itu spenuhnya di tangani GRATIS oleh PLN pusat langsung..",Negatif
5,"Aplikasinya bagus dan sangat membantu, bisa tambah daya tanpa ke kantor, dan juga bisa laporan ketika ada gangguan dan responya cepet terima kasih ya aplikasinya sangat membantu bagi kami 😊😊",Positif
5,Beli token makin mudah,Positif
5,Pln mantapppp,Positif
5,baik,Positif
5,Pln makin topcer,Positif
5,Aplikasi yang bagus,Positif
5,Alhamdulillah ada aplikasi pln mobile bisa lewat rumah untuk pengaduan.,Positif
5,Oke,Positif
5,Dengan PLN mobile semua jadi mudah,Positif
5,Ok,Positif
5,Sangat membantu 👍,Positif
5,Trimakasi PLN MOBILE Sangat membantu smua pelanggan pengguna listrik spt sy.. Maju trus PLN tingkatkan tuk mempermudah mengakses pasilitas'y,Positif
5,Pln mobile luar biasa.. Dengan adanya aplikasi ini semuanya semakin mudah.,Positif
5,jos,Positif
5,Memudahkan tambh daya,Positif
5,Sangat membantu mantap mantap,Positif
5,sangat membantu dalam pengaduan kendala kelistrikan dari rumah,Positif
5,PLN Mobile Okkk bingittt,Positif
5,"Urusan listrik adi mudah, pertahankan atau malah tingkatkan pelayanan nya....👍👍👍",Positif
5,sangat membantu sekali,Positif
5,Sangat membantu....,Positif
5,PLN mobile makin kesini makin lengkao fiturnya 👍,Positif
5,Mantab,Positif
5,Pelayanan sangat memuaskan,Positif
5,"Terbaik Aplikasi yg sangat bermanfaat, sangat bagus sekali dan mudah di gunakan. Terbaik sekali",Positif
5,Aplikasi sangat membantu pelanggan dan sangat mempermudah.,Positif
5,Aplikasi nya bagus dan sangat mudah digunakan,Positif
5,PLN mobile mudah cara memakainya jadi kedepan lebih baik dan baik lagi,Positif
5,Sangat membantu pelayanan,Positif
5,Sangat baik dan membantu aplikasi plng mobil nya.....,Positif
5,Dengan Aplikasi ini semua jadi mudah.. thanks,Positif
5,Mantaap,Positif
5,Aplikasi sangat membantu untuk mengetahui tagihan listrik dan tentang hal lain mengenai listrik pln,Positif
5,PLN Semakin cepet pelayanan dan mudah,Positif
5,"Sangat membantu pelanggan PLN dalam hal kelistrikan, terima kasih",Positif
5,Menggunakan aplikasi PLN mobile menjadi lebih mudah,Positif
5,Aplikasi yg sangat membantu & mudah digunakan.,Positif
5,Good,Positif
5,PLN JOSS GANDOZZ ..MAKIN KEREN,Positif
5,Pln mantap,Positif
5,Bagus aplikasi'a mantap,Positif
5,Sangat cepat,Positif
5,Ada aplikasi ini sangat membantu kami Terima kasih aplikasi PLN mobile,Positif
5,"PLN Mobile, dan PLN makin suport pelanggan, banyak diskon dan informasinya banyak manfaat no tipu tipu",Positif
5,👍,Positif
5,Mantap jadi lebih terbantu,Positif
5,Mantaaap,Positif
5,Bagus. Bikin mudah cepat terlayani,Positif
5,"Sangat membantu, semoga semakin baik lagi, semakin maju pln untuk kehidupan yg lebih baik banyak promonya ayo pada download banyak fitur baru trimakasih pln semoga semakin lebih baik lagi",Positif
5,Dengan aplikasi PLN mobile Pelanggan bisa mencatat meter secara mandiri.,Positif
5,Aplikasi cukup membantu,Positif
5,Semua makin mudah untuk urusan PLN semua ada disini,Positif
5,aplikasinya sangat membantu dan pelayanannya sangat baik,Positif
5,TOP BGT,Positif
5,Aplikasi Yg Semakin Terbarukan dan Semakin mudah memakainya,Positif
5,Aplikasi sangat berguna dalam kelistrikan👍,Positif
5,Aplikasi PLN mobil semakin baik cepat mudah dan efektif,Positif
5,"Sangat membantu, tingkat kan lgi miin biar gak ad trobel",Positif
5,Terbaik,Positif
5,terimakasih PLN mobile sangat membantu buat saya terimakasih,Positif
5,Aplikasi Sangat Membantu untuk pelanggan...,Positif
5,Sangat membantu sekali,Positif
5,Urusan listrik mudah,Positif
5,Apk sangat membantu,Positif
5,bagus,Positif
5,PLN MOBILE JAN ANDALAN,Positif
5,Aplikasi sangat mntap mlkkn pemasang mter baru dgn mudah dan cepat,Positif
5,makin mantapp,Positif
5,Sangat terbaik,Positif
5,PLN lebih baik,Positif
5,PLN MOBILE sangat membantu Terimakasih,Positif
5,"Sangat membantu, aplikasinya",Positif
5,PLN mobile sangat Recommended membantu pelanggan dalam berinteraksi,Positif
5,Memudahkan tambah daya,Positif
5,Ayyooo ah pake pln mobilee lg ada promo,Positif
5,Dgn adanya aplikasi kami plngn dpt menikmati fitur2nya PLN 👍,Positif
5,Pln mobile sangat membantu dalam proses pengaduan,Positif
5,PLN Mobile Semakin Lebih baik,Positif
5,Sangat bermanfaat sekali. ⭐⭐⭐⭐⭐,Positif
5,"PLN mobile aplikasi yang sangat mudah digunakan, sy sering gunakan untuk pembelian pulsa, mudah dan praktis",Positif
5,Pelayanan sangat baik,Positif
5,Pln bagus aplikasiny,Positif
5,Sangat membantu,Positif
5,Semua makin muda dengan pln mobile,Positif
5,Aplikasi membantu plnggn mlkkn pngaduan dari rmh Tampa ke kntor .,Positif
5,"💫💫 The Best For Pelayanan 😇😇 Alhamdulillah, semua makin mudah dengan PLN Mobile ⭐️",Positif
5,Degan aplikasi PLN Mobel semakin mudah dan cepat di Askesnya.,Positif
5,Banyak diskon nya banyak promonya. Mantap semakin maju pln mobile,Positif
5,Terbaik lah ini man,Positif
5,"Pelayanan super cepat, masalah kelistrikan teratasi🤩",Positif
5,pelayanan cepat dan tepat,Positif
5,"ada kendala listrik,PLN mobile solusinya",Positif
5,semakin mudah semakin nyaman dalam urusan kelistrikan..,Positif
5,Aplikasi yg bermanfaat & membantu utk pengaduan dll. PLN jaya selalu 💪💪🙏,Positif
5,Semangat pagi,Positif
5,Mantap dan lengkap,Positif
5,Mantap banget aplikasinya sangat membantu top markotop,Positif
5,Bagus,Positif
5,Pelayanan bagus.. cepat dan tidak berbelit2.. pokoknya mantap pln👍,Positif
5,"Mantaps jooss sekali PLN ini, Aplikasi sangat mudah dipakai, banyak fitur menarik serta respon cepat dari petugas PLN kalau lg ada gangguan...terbaik👍💯",Positif
5,Aplikasi bagus,Positif
5,Mudah diaksesnya,Positif
5,"PLN mobile sangat membantu dalam pelayanan dan pengecekan tagihan, terimakasih PLN emak emak sangat terbantu sekali",Positif
5,"PLN mobile mantabbbbb....👍👍👍👍Sangat memudahkan Pelanggan utk berinteraksi dg PLN,tdk usah jauh2 datang kekantor PLN.Aplikasi trs di perbaiki agar lebih mudah berinteraksi kedepannya..sukses selalu PLN...💪💪💪",Positif
5,Untuk fitur sudah mendukung dengan catat meter sendiri dan sangat membantu,Positif
5,"PLN terbaik ,terbagus se-Indonesia, PLN SELALU DI HATI😃",Positif
4,Sagat baik,Positif
5,Mantap sekali kemudahan keluhan plg.,Positif
5,Semakin mudah dan kere,Positif
5,Mantap aplikasi PLN mobile top,Positif
5,Very good,Positif
5,Mantap,Positif
5,"alhamdulilah dengan adanya pln mobile, memudahkan kita membayar tagihan listrik di PLN terimakasih pln sudah sangat membantu",Positif
5,👍👍,Positif
5,Terima kasih pln mobile,Positif
5,Membantu skali,Positif
5,Tertib,Positif
5,Mantap pln terbaik top mantap is the best,Positif
5,semua makin mudah dgn pln mobile,Positif
5,Pln mobile sangat bermanfaat sekali..,Positif
5,Aplikasi ini keren dan sangat membantu jiga memudahkan pembayaran listrik,Positif
5,Keren top mantabs,Positif
5,Terimakasij pln mobile dpt membantu pelanggam,Positif
5,Memudahkan tambah daya,Positif
5,Aplikasi yg mudah dan cepat...👍,Positif
1,Setiap prosesnya sangat lama dan buang-buang waktu,Negatif
5,"Respon Cepat, dan Penanganan Keluhan Pelanggan sudah Cukup Baik,... ✌️",Positif
5,"Pelayanan lebih cepat, memudahkan pelanggan bila terjadi keluhan listrik",Positif
5,PLN luar biasa cepat dgn pelayanannya dgn petugas yg ramah,Positif
5,"sangat membantu, tingkatkan terus",Positif
5,Mantappppppppppppp pokonya mahhh,Positif
5,Informatif dan sangat membantu,Positif
5,"Jadi mudah dan praktis ,pln 👍👍👍",Positif
5,"Sangat membantu dengan aplikasi pln mobile , tidak ribet saat ada pengaduan dan selalu fast respon sangat cepat",Positif
5,Aplikasi ini sangat membantu dalam pelaporan keluhan listrik padam,Positif
5,Aplikasinya nyaman di gunakan,Positif
5,Aplikasi sangat berguna & membantu sekali,Positif
5,Hidup jadi lebih mudah,Positif
5,Mantap,Positif
5,Biaya admin beli token murah,Positif
5,Mudah,Positif
5,"Makin praktis, laporan gangguan, pasang baru, dll. Bisa dengan mudah via aplikasi ini..👍👍👍",Positif
5,Aplikasi PLN mobile yg bisa d andal kan dan sangat membantu saat ada keluhan d kWh meter kami..,Positif
5,Bagus sekali aplikasi ini sangat membantu untuk pelayanan listrik dan banyak diskon juga lain lainya,Positif
5,Aplkh PLN mebile lebih lebih memudahkan ketika ada gangguan listrik,Positif
5,PT2L BAIK,Positif
5,Sae Pisan... Teu aya anu sanes pokona mah.👍🫰,Negatif
5,Keren,Positif
5,"Ternyata beli token disini, adminnya lebih murah 😍",Positif
5,Aplikasi nya bagus dan mudah,Positif
5,Aplikasi kekinian yang sangat membantu pelanggan tetap menyala abang PLN ku terbaik⚡️,Positif
5,Sangat membantu dan bermanfaat sekali,Positif
5,Sangat membantu,Positif
5,Pelayanan cepat,Positif
5,Aplikasi sangat fleksibel mudah digunakan dan banyak fitur menarik,Positif
5,"Aplikasinya sangat membantu,fitur-fiturnya lengkap",Positif
5,Aplikasi yang sangat membantu dalam segala persoalan listrik dan lainnya,Positif
5,Kerja makin mudah mantap,Positif
5,A aplicação é fácil e muito útil para as atividades de pagamento de eletricidade em casa.😚,Negatif
5,Semoga jadi !likasi no 1 untuk pngaduan masyarakat,Positif
5,mantap 👍,Positif
5,PLN mobileantap,Positif
5,Aplikasinya sangat baik maju terus pln,Positif
5,top.🫰,Positif
5,Aplikasi yang sangat membantu pelanggan dalam layanan kelistrikan 🧡☀️,Positif
5,Wow,Positif
5,Mantap,Positif
5,Sangat membantu👍👍,Positif
5,PLN mobile aplikasi yg bagus 🙏,Positif
5,Good sangat membantu,Positif
5,Sangat membantu,Positif
5,Pln mobile mempercepat bertransaksi,Positif
5,"Aplikasi sangat membantu, sangat mempermudahkan pelanggan...",Positif
5,Terima kasih PLN adanya PLN lebih mudah,Positif
5,Jossss,Positif
5,Sangat bermanfaat,Positif
5,sangat membantu siiip,Positif
5,Aplikasi nya friendly,Positif
5,Mantap,Positif
5,👍👍,Positif
5,Terimakasih aplikasi PLN mobile sangat membantu dan banyak bermanfaat nya untuk pelanggan 👍,Positif
5,Aplikasi memberikan informasi yg akurat dan membantu,Positif
5,Aplikasi paling membantu sekali🥰,Positif
5,semangat pagi,Positif
5,"Seneng banget bisa beli token tanpa harus keluar rumah, mantab pln",Positif
5,Dengan ada nya PLN mobile mau beli token listrik lebih cepat dan simpel PLN terbaik 🔥🔥🔥🔥🔥,Positif
5,kreennn...,Positif
5,PLN MOBILE lagi banyak promo diskon,Positif
5,Sekali laporan langsung di tanganin. Dan alhamdulillah masalah sudah langsung teratasi. Pelayanannya sangat bagus,Positif
5,Apk PLN mobile sangat membantu dlm pelaporan gangguan listrik,Positif
5,Aplikasi sangat membantu kami ketika token listrik yang kami Beli Hilang,Positif
5,Pelayanan PLN sangat baik,Positif
5,PLN mobile sangat membantu sekali,Positif
